,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy,entropy_hex,sigma,start_window
1,,,noise,,,-4709238743523262,b'FFEF44F8E987A042',20.9280352651,000000000003635B
1,,,noise,,,-5091503033181084,b'FFEDE94E12559C64',20.9280352651,00000000000C4E75
1,,,noise,,,-4789327005093694,b'FFEEFC21E925F0C2',20.9280352651,25365
1,,,noise,,,-4868438211453525,b'FFEEB42E65CB9DAB',20.9280352651,0000000000073E7C
1,,,noise,,,-4871376466958483,b'FFEEB182481EA76D',20.9280352651,00000000000A5D97
1,,,noise,,,-4602685670395444,b'FFEFA5E1BB9A71CC',20.9280352651,000000000002B5EE
1,,,noise,,,-4861475711779663,b'FFEEBA837B1D7CB1',20.9280352651,00000000000D7FFB
1,,,noise,,,-4688478071950967,b'FFEF57DAA1FBF189',20.9280352651,0000000000010B77
1,,,noise,,,-4710152154746117,b'FFEF44243DFA72FB',20.9280352651,00000000000C0B09
1,,,noise,,,-4653533032168953,b'FFEF77A2E8AAC207',20.9280352651,000000000003BE42
1,,,noise,,,-4619766351549258,b'FFEF9658D3ABACB6',20.9280352651,00000000000751B1
1,,,noise,,,-4669946227989249,b'FFEF68B569F5E4FF',20.9280352651,000000000001CC1A
1,,,noise,,,-4533548431721739,b'FFEFE4C30027BAF5',20.9280352651,000000000000729F
1,,,noise,,,-4815342943123488,b'FFEEE4789A6747E0',20.9280352651,00000000000DB377
1,,,noise,,,-4579614891933201,b'FFEFBADD512881EF',20.9280352651,000000000006D4F4
1,,,noise,,,-4736968108692977,b'FFEF2BC0AA91AA0F',20.9280352651,000000000006E36A
1,,,noise,,,-4578055781632182,b'FFEFBC48535FB74A',20.9280352651,00000000000076FF
1,,,noise,,,-4753690146225324,b'FFEF1C8B43764354',20.9280352651,43400
1,,,noise,,,-4624771794778752,b'FFEF91CB68014580',20.9280352651,00000000000A226B
1,,,noise,,,-4703816468521514,b'FFEF49E7624E1DD6',20.9280352651,0000000000088FFB
1,,,noise,,,-4777789597615372,b'FFEF06A02C38FAF4',20.9280352651,16275
1,,,noise,,,-4853463879306984,b'FFEEC1CCE18B3118',20.9280352651,000000000000C2EC
1,,,noise,,,-4694018814153671,b'FFEF52D094036C39',20.9280352651,000000000005CA3A
1,,,noise,,,-4720445129045437,b'FFEF3AC7B8E6CA43',20.9280352651,0000000000035C20
1,,,noise,,,-4869561329382356,b'FFEEB328E6C00C2C',20.9280352651,00000000000C8091
1,,,noise,,,-4827510558513160,b'FFEED9679C02A7F8',20.9280352651,000000000003CA0B
1,,,noise,,,-4690584690736136,b'FFEF55F025B843F8',20.9280352651,00000000000AAC62
1,,,noise,,,-4619882389286939,b'FFEF963DCF484FE5',20.9280352651,000000000007134A
1,,,noise,,,-4718853597473658,b'FFEF3C3A47935486',20.9280352651,67315
1,,,noise,,,-4835312575889288,b'FFEED24F0F894078',20.9280352651,000000000002DE0F
1,,,noise,,,-4556028014376783,b'FFEFD051109DC8B1',20.9280352651,0000000000075CE8
1,,,noise,,,-5027044992233901,b'FFEE23EDE0F7CE53',20.9280352651,000000000008744E
1,,,noise,,,-4804888663317876,b'FFEEEDFAAE09A28C',20.9280352651,000000000003C4A7
1,,,noise,,,-4654760743103722,b'FFEF76850F649316',20.9280352651,00000000000690F0
1,,,noise,,,-4681066441770667,b'FFEF5E9849917955',20.9280352651,000000000006394B
1,,,noise,,,-4675063454872129,b'FFEF640DF7784DBF',20.9280352651,000000000004F594
1,,,noise,,,-4624039058660901,b'FFEF9276027B21DB',20.9280352651,000000000000DB40
1,,,noise,,,-4734661018405616,b'FFEF2DD9D3DDB510',20.9280352651,0000000000031A80
1,,,noise,,,-4850592624089530,b'FFEEC46965B0E646',20.9280352651,71974
1,,,noise,,,-4902447258492565,b'FFEE95400CA0A16B',20.9280352651,00000000000BD58C
1,,,noise,,,-4473196618787464,b'FFF01BA6C086D578',20.9280352651,0000000000026C1B
1,,,noise,,,-4695892690309961,b'FFEF511C484A6CB7',20.9280352651,00000000000532CE
1,,,noise,,,-4867631314449759,b'FFEEB4EA449ACAA1',20.9280352651,00000000000685B9
1,,,noise,,,-4697433742167830,b'FFEF4FB57A7130EA',20.9280352651,68000000.0
1,,,noise,,,-5071986038985057,b'FFEDFB0E39D72E9F',20.9280352651,00000000000C744F
1,,,noise,,,-4906621768871955,b'FFEE9174186B4FED',20.9280352651,000000000001518A
1,,,noise,,,-4683087354979068,b'FFEF5CC1C1C11D04',20.9280352651,000000000000989F
1,,,noise,,,-4634694872363600,b'FFEF88C5027D8DB0',20.9280352651,000000000008777A
1,,,noise,,,-4598812232519816,b'FFEFA967967DEF78',20.9280352651,000000000004C1B9
1,,,noise,,,-4721407494920816,b'FFEF39E7A76CE590',20.9280352651,00000000000F0639
1,,,noise,,,-4643196989651937,b'FFEF810974CF441F',20.9280352651,00000000000DA493
1,,,noise,,,-4777938862090080,b'FFEF067D6B5DD8A0',20.9280352651,0000000000061F08
1,,,noise,,,-4578710580412461,b'FFEFBBAFDE533FD3',20.9280352651,0000000000087D82
1,,,noise,,,-4652341465034512,b'FFEF78B8579A50F0',20.9280352651,000000000009ED3B
1,,,noise,,,-4671188146763419,b'FFEF679441D54965',20.9280352651,00000000000A9554
1,,,noise,,,-4747188307665078,b'FFEF2275173D5F4A',20.9280352651,0000000000084A8E
1,,,noise,,,-4682137158204854,b'FFEF5D9EFDE5424A',20.9280352651,00000000000433FE
1,,,noise,,,-4740576708448870,b'FFEF287879432D9A',20.9280352651,0000000000095D4D
1,,,noise,,,-4674185709048784,b'FFEF64DA5532AC30',20.9280352651,00000000000545A1
1,,,noise,,,-4754402754221824,b'FFEF1BE558B72900',20.9280352651,00000000000849C7
1,,,noise,,,-4546146473001174,b'FFEFD94DCA613F2A',20.9280352651,0000000000065BB8
1,,,noise,,,-4626360854467054,b'FFEF90596CAAAE12',20.9280352651,0000000000087EBD
1,,,noise,,,-4633961652830443,b'FFEF896FB9C7BF15',20.9280352651,00000000000CC117
1,,,noise,,,-4681498098379746,b'FFEF5E33C8D4541E',20.9280352651,0000000000028C41
1,,,noise,,,-4687730429140887,b'FFEF5888B4F7E069',20.9280352651,00000000000C242B
1,,,noise,,,-4570742609875086,b'FFEFC2EF0E60EF72',20.9280352651,00000000000D5A22
1,,,noise,,,-4631712356507207,b'FFEF8B7B6E49E1B9',20.9280352651,00000000000A249B
1,,,noise,,,-5067442716638590,b'FFEDFF300CF48282',20.9280352651,00000000000A3BA0
1,,,noise,,,-4671854564374539,b'FFEF66F9183F87F5',20.9280352651,0000000000085D69
1,,,noise,,,-4777080041966293,b'FFEF07456108F52B',20.9280352651,00000000000DA5AC
1,,,noise,,,-4619786891212998,b'FFEF96540B69473A',20.9280352651,00000000000AFBE7
1,,,noise,,,-4811404498272225,b'FFEEE80D9802801F',20.9280352651,0000000000049AAE
1,,,noise,,,-4890582299977246,b'FFEEA00A9343D9E2',20.9280352651,31014
1,,,noise,,,-4912634342806872,b'FFEE8BFC2F15EAA8',20.9280352651,0000000000054F5E
1,,,noise,,,-4870978347985865,b'FFEEB1DEF9DC1437',20.9280352651,00000000000BD12C
1,,,noise,,,-4743596737596697,b'FFEF25B9517F72E7',20.9280352651,00000000000C0840
1,,,noise,,,-4772239096675696,b'FFEF0BAC7FDC0290',20.9280352651,0000000000059D3D
1,,,noise,,,-4727180574764986,b'FFEF34A7810D5046',20.9280352651,000000000005B939
1,,,noise,,,-4551822417008779,b'FFEFD42441C0E775',20.9280352651,36366
1,,,noise,,,-4830758157934550,b'FFEED6737800202A',20.9280352651,00000000000EB6F4
1,,,noise,,,-4637800652613602,b'FFEF85F1E38FD81E',20.9280352651,72955
1,,,noise,,,-4582211260901912,b'FFEFB880CD8215E8',20.9280352651,00000000000DB4D9
1,,,noise,,,-4632075952695567,b'FFEF8B26C64456F1',20.9280352651,00000000000ADC27
1,,,noise,,,-5294172684003222,b'FFED30FA5DCA586A',20.9280352651,000000000008799B
1,,,noise,,,-4694247714997773,b'FFEF529B4875B9F3',20.9280352651,00000000000202A2
1,,,noise,,,-4718793422741885,b'FFEF3C484A44DE83',20.9280352651,32744
1,,,noise,,,-4467592826736355,b'FFF020BF7C8FB11D',20.9280352651,00000000000178FC
1,,,noise,,,-5034765952737489,b'FFEE1CE833DC1F2F',20.9280352651,000000000002547A
1,,,noise,,,-4634687545701625,b'FFEF88C6B7318B07',20.9280352651,000000000003CE92
1,,,noise,,,-4575527772584608,b'FFEFBE94EC748560',20.9280352651,000000000001A3CB
1,,,noise,,,-4773483590223832,b'FFEF0A8ABE437828',20.9280352651,00000000000ED20A
1,,,noise,,,-4639320026273888,b'FFEF849021D5A7A0',20.9280352651,00000000000EB6FE
1,,,noise,,,-4672154171584378,b'FFEF66B356445086',20.9280352651,00000000000030A1
1,,,noise,,,-4562084547636019,b'FFEFCACEEB1A54CD',20.9280352651,000000000005546C
1,,,noise,,,-4796514188165343,b'FFEEF59883A77F21',20.9280352651,00000000000264ED
1,,,noise,,,-4755299782458390,b'FFEF1B147DAA83EA',20.9280352651,000000000007DC9C
1,,,noise,,,-4850664600512673,b'FFEEC458A38FD75F',20.9280352651,000000000001DE80
1,,,noise,,,-4889999734342959,b'FFEEA09236E1FAD1',20.9280352651,000000000004BDCE
1,,,noise,,,-4676815225236267,b'FFEF627619D1D4D5',20.9280352651,000000000008817D
1,,,noise,,,-4789504581071016,b'FFEEFBF890CB8F58',20.9280352651,00000000000C5653
1,,,noise,,,-4733292946879009,b'FFEF2F185B488DDF',20.9280352651,00000000000E9761
1,,,noise,,,-4691556954669552,b'FFEF550DC645FE10',20.9280352651,0000000000008D2F
1,,,noise,,,-4629487984201741,b'FFEF8D815535AFF3',20.9280352651,00000000000EBFA8
1,,,noise,,,-5064859537778935,b'FFEE01897E69D709',20.9280352651,000000000004437C
1,,,noise,,,-4781212999280204,b'FFEF0383199519B4',20.9280352651,00000000000B88D6
1,,,noise,,,-4899906947552786,b'FFEE978F82F569EE',20.9280352651,00000000000477EA
1,,,noise,,,-4623685768622695,b'FFEF92C844354D99',20.9280352651,000000000007B302
1,,,noise,,,-4737432040958140,b'FFEF2B54A60D1744',20.9280352651,000000000001749D
1,,,noise,,,-4802435177647421,b'FFEEF035ED2DF2C3',20.9280352651,000000000004DB8E
1,,,noise,,,-4807807037857367,b'FFEEEB53315C21A9',20.9280352651,00000000000E617D
1,,,noise,,,-4680970408820445,b'FFEF5EAEA5940123',20.9280352651,42406
1,,,noise,,,-4776797776914048,b'FFEF07871957D980',20.9280352651,000000000006E7E0
1,,,noise,,,-4561300104829854,b'FFEFCB858F89A462',20.9280352651,00000000000C14B1
1,,,noise,,,-4824325324908315,b'FFEEDC4D3ABA58E5',20.9280352651,000000000008B7DE
1,,,noise,,,-4938017836496274,b'FFEE74E620F60A6E',20.9280352651,00000000000679F4
1,,,noise,,,-4989350141731897,b'FFEE463665245BC7',20.9280352651,00000000000202CD
1,,,noise,,,-4625231057493346,b'FFEF916079D0629E',20.9280352651,25093
1,,,noise,,,-4609610700519691,b'FFEF9F955FA486F5',20.9280352651,00000000000E2A24
1,,,noise,,,-4752376599595680,b'FFEF1DBD18F13560',20.9280352651,0000000000022D1F
1,,,noise,,,-4929110548168367,b'FFEE7D0004B7C151',20.9280352651,000000000004AD2F
1,,,noise,,,-4847072955412194,b'FFEEC79CE24AD11E',20.9280352651,00000000000BD08A
1,,,noise,,,-5106508955571289,b'FFEDDBA83BA92BA7',20.9280352651,3.0000000000000004e+70
1,,,noise,,,-4907685253412993,b'FFEE907C7BCD077F',20.9280352651,000000000003FFFB
1,,,noise,,,-4711859610521858,b'FFEF4296B1AEEEFE',20.9280352651,000000000005CD85
1,,,noise,,,-4890251120937910,b'FFEEA057AF12F44A',20.9280352651,000000000005899B
1,,,noise,,,-4780864302572423,b'FFEF03D449869C79',20.9280352651,00000000000B724F
1,,,noise,,,-4870109289262081,b'FFEEB2A951CBD3FF',20.9280352651,00000000000B2E79
1,,,noise,,,-4628542150623195,b'FFEF8E5D8D48C025',20.9280352651,00000000000BCDA8
1,,,noise,,,-4783766710552744,b'FFEF013084877758',20.9280352651,000000000006423F
1,,,noise,,,-4568248996707551,b'FFEFC533A54E4321',20.9280352651,000000000002A16F
1,,,noise,,,-4662091775107719,b'FFEF6FDA2BD59D79',20.9280352651,000000000002A83F
1,,,noise,,,-4692462699198379,b'FFEF543AE3B14855',20.9280352651,00000000000E85F0
1,,,noise,,,-4950976678656814,b'FFEE691CE9C704D2',20.9280352651,0000000000078AC4
1,,,noise,,,-4651806161302775,b'FFEF7934FA310B09',20.9280352651,00000000000EC677
1,,,noise,,,-4972313232458182,b'FFEE55B51C113E3A',20.9280352651,3.8e+97
1,,,noise,,,-4627990540693366,b'FFEF8EDDFBCC508A',20.9280352651,00000000000A5349
1,,,noise,,,-4551873983432631,b'FFEFD4184027B849',20.9280352651,00000000000271DC
1,,,noise,,,-4969151408242699,b'FFEE58954779FFF5',20.9280352651,000000000008E6E4
1,,,noise,,,-4628902557799445,b'FFEF8E09A357ABEB',20.9280352651,000000000001A42E
1,,,noise,,,-4618023332449934,b'FFEF97EEA7B47172',20.9280352651,0000000000068C4D
1,,,noise,,,-4635794894840412,b'FFEF87C4E40A9DA4',20.9280352651,00000000000CEAC6
1,,,noise,,,-4744667810396838,b'FFEF24BFF095855A',20.9280352651,000000000000DDDA
1,,,noise,,,-4728523702290852,b'FFEF336EC869B65C',20.9280352651,00000000000E9BAD
1,,,noise,,,-4823141924840826,b'FFEEDD60C2DE5A86',20.9280352651,21593
1,,,noise,,,-4830400529714494,b'FFEED6C6BC4DB2C2',20.9280352651,00000000000BFDC9
1,,,noise,,,-4656745722492196,b'FFEF74B6E566CADC',20.9280352651,000000000009498F
1,,,noise,,,-4992450189319992,b'FFEE43649BE820C8',20.9280352651,000000000001C5BA
1,,,noise,,,-4521338886118455,b'FFEFEFDDC1C8A3C9',20.9280352651,00000000000807F0
1,,,noise,,,-4838199310823856,b'FFEECFAEF0B9CE50',20.9280352651,28820
1,,,noise,,,-4902096786274132,b'FFEE9591A66648AC',20.9280352651,00000000000D0134
1,,,noise,,,-4713138035913543,b'FFEF416D09978CB9',20.9280352651,40448
1,,,noise,,,-4654697548980196,b'FFEF7693C60E601C',20.9280352651,00000000000E345D
1,,,noise,,,-4658263473722838,b'FFEF73558460EA2A',20.9280352651,87838
1,,,noise,,,-4555414826800787,b'FFEFD0DFD571A96D',20.9280352651,79141
1,,,noise,,,-4613793147132003,b'FFEF9BC79265E79D',20.9280352651,00000000000A3139
1,,,noise,,,-4672871196244800,b'FFEF660C644444C0',20.9280352651,0000000000039CE0
1,,,noise,,,-4632361468420428,b'FFEF8AE44C341EB4',20.9280352651,89354
1,,,noise,,,-4633027422078873,b'FFEF8A493E45B867',20.9280352651,00000000000AA9BF
1,,,noise,,,-4906908742118995,b'FFEE9131477B11AD',20.9280352651,0000000000010CAE
1,,,noise,,,-4708433319825631,b'FFEF45B47085EF21',20.9280352651,00000000000AB246
1,,,noise,,,-4636140382678166,b'FFEF8774735C936A',20.9280352651,00000000000BC2F8
1,,,noise,,,-4680135163171320,b'FFEF5F711E192E08',20.9280352651,62030
1,,,noise,,,-4653655157056722,b'FFEF77867974DB2E',20.9280352651,00000000000D4D1F
1,,,noise,,,-4697731304828816,b'FFEF4F7032535070',20.9280352651,00000000000CEE01
1,,,noise,,,-4709639864940517,b'FFEF449B84D4881B',20.9280352651,00000000000B1862
1,,,noise,,,-4727734681205707,b'FFEF34267DBC0435',20.9280352651,00000000000B0AC7
1,,,noise,,,-4739403864374528,b'FFEF29898C378300',20.9280352651,00000000000B430B
1,,,noise,,,-4967994715970927,b'FFEE59A297B56291',20.9280352651,000000000008EC7B
1,,,noise,,,-4608795275739447,b'FFEFA0533ABF3EC9',20.9280352651,000000000005A3CC
1,,,noise,,,-4870065299678620,b'FFEEB2B38FC79A64',20.9280352651,00000000000550D6
1,,,noise,,,-4936467798021884,b'FFEE764F06742904',20.9280352651,000000000001F5F4
1,,,noise,,,-4743344285512815,b'FFEF25F418D08B91',20.9280352651,00000000000998DE
1,,,noise,,,-4448364060599180,b'FFF0323C88561C74',20.9280352651,57594
1,,,noise,,,-4526549796475632,b'FFEFEB207F52AD10',20.9280352651,00000000000D27EF
1,,,noise,,,-4648527725017101,b'FFEF7C304C38C7F3',20.9280352651,00000000000E7476
1,,,noise,,,-4821820606037227,b'FFEEDE94679B4315',20.9280352651,000000000003E778
1,,,noise,,,-4595445911569331,b'FFEFAC775EDB3C4D',20.9280352651,15047
1,,,noise,,,-4859933398173500,b'FFEEBBEA942B78C4',20.9280352651,00000000000C6D66
1,,,noise,,,-4634023535985251,b'FFEF89615141BD9D',20.9280352651,00000000000D5A4E
1,,,noise,,,-4830539899018756,b'FFEED6A6493EE1FC',20.9280352651,00000000000A8A43
1,,,noise,,,-4789064552325716,b'FFEEFC5F048D5DAC',20.9280352651,000000000002A237
1,,,noise,,,-4665992448300659,b'FFEF6C4DF998298D',20.9280352651,00000000000D6F22
1,,,noise,,,-4582308864423282,b'FFEFB86A13E28A8E',20.9280352651,000000000000E8FA
1,,,noise,,,-4910914845852842,b'FFEE8D8C89173B56',20.9280352651,0000000000003D53
1,,,noise,,,-4839642876975537,b'FFEECE5ED57A664F',20.9280352651,000000000006F344
1,,,noise,,,-4745008735497149,b'FFEF24708FDD5443',20.9280352651,00000000000DE863
1,,,noise,,,-4629152316143699,b'FFEF8DCF7C95C7AD',20.9280352651,000000000009EBEF
1,,,noise,,,-4532210219136689,b'FFEFE5FA93D7494F',20.9280352651,00000000000C680A
1,,,noise,,,-5032700011424061,b'FFEE1EC9378ED6C3',20.9280352651,000000000001B469
1,,,noise,,,-4709901998019276,b'FFEF445E7C7B2D34',20.9280352651,000000000007C52D
1,,,noise,,,-4635855758705955,b'FFEF87B6B845BADD',20.9280352651,00000000000DFE35
1,,,noise,,,-4727269807977771,b'FFEF3492BA568AD5',20.9280352651,00000000000165A0
1,,,noise,,,-4535182051204379,b'FFEFE346A4D8A2E5',20.9280352651,00000000000CB308
1,,,noise,,,-4584214376738875,b'FFEFB6AE6A800FC5',20.9280352651,000000000007E4DB
1,,,noise,,,-4629290664991770,b'FFEF8DAF4659E3E6',20.9280352651,00000000000CDC3A
1,,,noise,,,-4814709036244948,b'FFEEE50C3232A02C',20.9280352651,0000000000061B97
1,,,noise,,,-4606439903287495,b'FFEFA277A1E2A739',20.9280352651,86660
1,,,noise,,,-4842512774032686,b'FFEECBC2A24892D2',20.9280352651,13740
1,,,noise,,,-5016312978773123,b'FFEE2DB09ED16B7D',20.9280352651,0000000000017A96
1,,,noise,,,-4680551723474150,b'FFEF5F10212B631A',20.9280352651,000000000004F487
1,,,noise,,,-4936720940576172,b'FFEE761415FB5254',20.9280352651,000000000000641F
1,,,noise,,,-4642696711926344,b'FFEF817DEFAF8DB8',20.9280352651,0000000000089F2D
1,,,noise,,,-5005163710201402,b'FFEE37D48302C1C6',20.9280352651,00000000000C5C63
1,,,noise,,,-4734424194762006,b'FFEF2E10F7A7BAEA',20.9280352651,000000000000AE01
1,,,noise,,,-4616154696522438,b'FFEF99A1BB15E53A',20.9280352651,000000000004427E
1,,,noise,,,-4518519518119707,b'FFEFF26E313638E5',20.9280352651,0000000000013B31
1,,,noise,,,-4827023857119040,b'FFEED9D8EDAC90C0',20.9280352651,00000000000C39B5
1,,,noise,,,-4706291338830895,b'FFEF47A7288A1BD1',20.9280352651,000000000002133B
1,,,noise,,,-4931717976141242,b'FFEE7AA0EDE65246',20.9280352651,00000000000755DA
1,,,noise,,,-4584498251261075,b'FFEFB66C52429B6D',20.9280352651,000000000009C344
1,,,noise,,,-4722762085426188,b'FFEF38AC438A1BF4',20.9280352651,000000000005CAE1
1,,,noise,,,-4802448545625962,b'FFEEF032D062C896',20.9280352651,20370
1,,,noise,,,-4670116714446528,b'FFEF688DB82D0140',20.9280352651,00000000000C1788
1,,,noise,,,-4760371885202054,b'FFEF16778CC8A57A',20.9280352651,00000000000E9138
1,,,noise,,,-4879463290343036,b'FFEEAA276BE27184',20.9280352651,0000000000074B6B
1,,,noise,,,-4722273470132860,b'FFEF391E0747CD84',20.9280352651,00000000000547C4
1,,,noise,,,-4881915186501990,b'FFEEA7EC8B7C269A',20.9280352651,00000000000AC3CA
1,,,noise,,,-4919496571203742,b'FFEE85BE72664F62',20.9280352651,00000000000A38C2
1,,,noise,,,-4701758696038710,b'FFEF4BC67F1A5ECA',20.9280352651,000000000007FC29
1,,,noise,,,-4633460609631039,b'FFEF89E462483CC1',20.9280352651,00000000000DB58E
1,,,noise,,,-4735470440839756,b'FFEF2D1D5E8785B4',20.9280352651,000000000005998D
1,,,noise,,,-4900499528468561,b'FFEE97058A6237AF',20.9280352651,000000000005257F
1,,,noise,,,-4632129757179371,b'FFEF8B1A3F451215',20.9280352651,000000000009F237
1,,,noise,,,-4685241476592262,b'FFEF5ACC3619CD7A',20.9280352651,000000000005FA72
1,,,noise,,,-4638316900219305,b'FFEF8579B0CE8657',20.9280352651,0000000000001EBC
1,,,noise,,,-4764821464437996,b'FFEF126B8D31AB14',20.9280352651,0000000000093EB7
1,,,noise,,,-4751112216828229,b'FFEF1EE37C0726BB',20.9280352651,00000000000835B9
1,,,noise,,,-4971483530224857,b'FFEE56764A2C9B27',20.9280352651,000000000005AD5C
1,,,noise,,,-4606855359725266,b'FFEFA216E6C0812E',20.9280352651,3744
1,,,noise,,,-4695087206760706,b'FFEF51D7D2D9FEFE',20.9280352651,86966
1,,,noise,,,-4668199525661535,b'FFEF6A4C198844A1',20.9280352651,000000000006DABD
1,,,noise,,,-4651177281454015,b'FFEF79C7665A0041',20.9280352651,000000000000F7D0
1,,,noise,,,-4681767571837415,b'FFEF5DF50AF5AE19',20.9280352651,000000000005F786
1,,,noise,,,-4736817197156789,b'FFEF2BE3CD98F64B',20.9280352651,00000000000E6187
1,,,noise,,,-4694799797310975,b'FFEF521ABDCA2A01',20.9280352651,000000000000FB59
1,,,noise,,,-4683170607836961,b'FFEF5CAE5F7F50DF',20.9280352651,0000000000051EA8
1,,,noise,,,-4798004726608594,b'FFEEF43D78A3CD2E',20.9280352651,0000000000023CE2
1,,,noise,,,-4535964648826550,b'FFEFE2906E64994A',20.9280352651,00000000000C6A40
1,,,noise,,,-4580936297262550,b'FFEFB9A9A743522A',20.9280352651,00000000000DD6C4
1,,,noise,,,-4728885233764327,b'FFEF331A9B753819',20.9280352651,00000000000C6D7F
1,,,noise,,,-4841473990149191,b'FFEECCB47EA0BBB9',20.9280352651,00000000000A851C
1,,,noise,,,-4780828447938521,b'FFEF03DCA2A0E827',20.9280352651,000000000000A6AB
1,,,noise,,,-4733315390693848,b'FFEF2F1321871E28',20.9280352651,00000000000495F1
1,,,noise,,,-4722130668036358,b'FFEF393F46F2DEFA',20.9280352651,000000000005E9CF
1,,,noise,,,-4963499928787335,b'FFEE5DB91DE6E679',20.9280352651,00000000000D8339
1,,,noise,,,-5070484251004646,b'FFEDFC6BE361311A',20.9280352651,00000000000276B9
1,,,noise,,,-4673123022947522,b'FFEF65D1C239BB3E',20.9280352651,0000000000046D1F
1,,,noise,,,-4716336866542229,b'FFEF3E84406DBD6B',20.9280352651,00000000000D43C6
1,,,noise,,,-4669008689545195,b'FFEF698FB39B4015',20.9280352651,000000000008CEB0
1,,,noise,,,-4773314458618553,b'FFEF0AB21F4AF547',20.9280352651,00000000000C9F63
1,,,noise,,,-4532022088042178,b'FFEFE6266153F93E',20.9280352651,00000000000B82BE
1,,,noise,,,-4672890472436895,b'FFEF6607E750EB61',20.9280352651,000000000001896E
1,,,noise,,,-4637055897457845,b'FFEF869F4A6DAB4B',20.9280352651,000000000005CF4A
1,,,noise,,,-4824412232997976,b'FFEEDC38FE9A23A8',20.9280352651,93939
1,,,noise,,,-4707915189889944,b'FFEF462D13795468',20.9280352651,00000000000E9470
1,,,noise,,,-4612352764365688,b'FFEF9D16EFE6B488',20.9280352651,00000000000C5D16
1,,,noise,,,-4630524754560813,b'FFEF8C8FF0E178D3',20.9280352651,93317
1,,,noise,,,-4706981908139440,b'FFEF47065F66B250',20.9280352651,00000000000B65B4
1,,,noise,,,-4653415022834466,b'FFEF77BE62924CDE',20.9280352651,000000000004C6C1
1,,,noise,,,-4575884467464843,b'FFEFBE41DFC89575',20.9280352651,00000000000E2D7A
1,,,noise,,,-4638281184162167,b'FFEF858201A64E89',20.9280352651,78286
1,,,noise,,,-4670824765862258,b'FFEF67E8DD05CE8E',20.9280352651,00000000000804B9
1,,,noise,,,-4663949340703315,b'FFEF6E29AC4C05AD',20.9280352651,00000000000F2B8A
1,,,noise,,,-4690210460383807,b'FFEF5647479645C1',20.9280352651,00000000000BFA02
1,,,noise,,,-4600530873860303,b'FFEFA7D76F7C3F31',20.9280352651,00000000000506FA
1,,,noise,,,-4681289958178662,b'FFEF5E643EF3C09A',20.9280352651,00000000000C8B85
1,,,noise,,,-4903052210469437,b'FFEE94B332AE05C3',20.9280352651,000000000006C5F4
1,,,noise,,,-4735961186149824,b'FFEF2CAB1BD45A40',20.9280352651,0000000000087E1D
1,,,noise,,,-4663035032579931,b'FFEF6EFE8D4ED0A5',20.9280352651,000000000009488D
1,,,noise,,,-4771409177505886,b'FFEF0C6DBAE58FA2',20.9280352651,0000000000074C60
1,,,noise,,,-4710389209578943,b'FFEF43ED0C68C241',20.9280352651,00000000000895C2
1,,,noise,,,-4550060496416440,b'FFEFD5BE7C679148',20.9280352651,1511
1,,,noise,,,-4608485544505880,b'FFEFA09B582ACDE8',20.9280352651,000000000006AAF5
1,,,noise,,,-4703368207851268,b'FFEF4A4FC0B920FC',20.9280352651,58542
1,,,noise,,,-4686586255583698,b'FFEF59931B06D62E',20.9280352651,58604
1,,,noise,,,-4579998538725081,b'FFEFBA83FE070927',20.9280352651,00000000000DA09E
1,,,noise,,,-4664518280930438,b'FFEF6DA534D11B7A',20.9280352651,77076
1,,,noise,,,-4665820097679100,b'FFEF6C761A7DF104',20.9280352651,00000000000BFF41
1,,,noise,,,-4736077487463485,b'FFEF2C9007BB23C3',20.9280352651,00000000000A369C
1,,,noise,,,-4674272601373780,b'FFEF64C61A0303AC',20.9280352651,000000000008A853
1,,,noise,,,-4510923676979803,b'FFEFF956BC9FEDA5',20.9280352651,0000000000071D36
1,,,noise,,,-4750559805717983,b'FFEF1F641A4BC221',20.9280352651,00000000000135D1
1,,,noise,,,-4759010489464957,b'FFEF17B4864B0783',20.9280352651,11861
1,,,noise,,,-4643505953220921,b'FFEF80C1852556C7',20.9280352651,00000000000CBA75
1,,,noise,,,-4690292005702114,b'FFEF56344B1B761E',20.9280352651,94647
1,,,noise,,,-4879644144428865,b'FFEEA9FD502418BF',20.9280352651,000000000002757F
1,,,noise,,,-4621107391345355,b'FFEF952097784D35',20.9280352651,000000000001CC8A
1,,,noise,,,-4738820915871968,b'FFEF2A1146A7BF20',20.9280352651,000000000006A083
1,,,noise,,,-4832896799847929,b'FFEED48187024A07',20.9280352651,0000000000059EFB
1,,,noise,,,-4670368133307070,b'FFEF68532E71A542',20.9280352651,00000000000F1CA1
1,,,noise,,,-4829396884002056,b'FFEED7B06A3FEAF8',20.9280352651,000000000009F5F8
1,,,noise,,,-4796496334324945,b'FFEEF59CABD37B2F',20.9280352651,00000000000DD6DB
1,,,noise,,,-4665400619775878,b'FFEF6CD7C552C87A',20.9280352651,00000000000B91B6
1,,,noise,,,-4714469245162649,b'FFEF403717566B67',20.9280352651,00000000000136C3
1,,,noise,,,-4706114041168151,b'FFEF47D0704DBEE9',20.9280352651,00000000000E3B6D
1,,,noise,,,-4694392435836410,b'FFEF5279966CFA06',20.9280352651,00000000000A1ED9
