,HstackSize,NeedleSize,NeedleType,StartSam,avg_energy,dSNR,entropy_hex,file_name,geometry,norm_entropy,sigma,start_window,sweep size (bytes)
4241,1000000,,noise,,18.404208,,b'FFF53D2D68B72649',-20.0db_10.0sigma_haystacks/2018-03-30_211543__315.txt,0,0.9998358,10,b'0000000000000000',250000
4242,1000000,,noise,,18.522918,,b'FFF4225061436135',-20.0db_10.0sigma_haystacks/2018-03-30_211543__316.txt,0,0.99981894,10,b'0000000000000000',250000
4243,1000000,,noise,,18.466719,,b'FFF4F8FDD8B8F21F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__317.txt,0,0.999831736,10,b'0000000000000000',250000
4244,1000000,,noise,,18.430512,,b'FFF5545F27F3B466',-20.0db_10.0sigma_haystacks/2018-03-30_211543__318.txt,0,0.999837182,10,b'0000000000000000',250000
4245,1000000,,noise,,18.563284,,b'FFF4CB38625DF089',-20.0db_10.0sigma_haystacks/2018-03-30_211543__319.txt,0,0.999829007,10,b'0000000000000000',250000
4246,1000000,,noise,,18.515573,,b'FFF485ECB3D9C947',-20.0db_10.0sigma_haystacks/2018-03-30_211543__32.txt,0,0.999824877,10,b'0000000000000000',250000
4247,1000000,,noise,,18.557483,,b'FFF5368F3A71CF50',-20.0db_10.0sigma_haystacks/2018-03-30_211543__320.txt,0,0.999835405,10,b'0000000000000000',250000
4248,1000000,,noise,,18.466423,,b'FFF50662B1F40982',-20.0db_10.0sigma_haystacks/2018-03-30_211543__321.txt,0,0.999832534,10,b'0000000000000000',250000
4249,1000000,,noise,,18.601824,,b'FFF455075D0E12E8',-20.0db_10.0sigma_haystacks/2018-03-30_211543__322.txt,0,0.999821963,10,b'0000000000000000',250000
4250,1000000,,noise,,18.475923,,b'FFF4853FE358F44F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__323.txt,0,0.999824837,10,b'0000000000000000',250000
4251,1000000,,noise,,18.59178,,b'FFF52F99A0CD50EC',-20.0db_10.0sigma_haystacks/2018-03-30_211543__324.txt,0,0.999834991,10,b'0000000000000000',250000
4252,1000000,,noise,,18.485012,,b'FFF57E06E5F7D0C1',-20.0db_10.0sigma_haystacks/2018-03-30_211543__325.txt,0,0.999839665,10,b'0000000000000000',250000
4253,1000000,,noise,,18.439746,,b'FFF5653D1AADBA1E',-20.0db_10.0sigma_haystacks/2018-03-30_211543__326.txt,0,0.999838188,10,b'0000000000000000',250000
4254,1000000,,noise,,18.469425,,b'FFF457DD8C18E011',-20.0db_10.0sigma_haystacks/2018-03-30_211543__327.txt,0,0.999822132,10,b'0000000000000000',250000
4255,1000000,,noise,,18.537881,,b'FFF4252D36955547',-20.0db_10.0sigma_haystacks/2018-03-30_211543__328.txt,0,0.99981911,10,b'0000000000000000',250000
4256,1000000,,noise,,18.533207,,b'FFF2DC6969E96106',-20.0db_10.0sigma_haystacks/2018-03-30_211543__329.txt,0,0.999799515,10,b'0000000000000000',250000
4257,1000000,,noise,,18.531282,,b'FFF4A6D2C398AD3D',-20.0db_10.0sigma_haystacks/2018-03-30_211543__33.txt,0,0.999826838,10,b'0000000000000000',250000
4258,1000000,,noise,,18.407661,,b'FFF40B6A8CA41C57',-20.0db_10.0sigma_haystacks/2018-03-30_211543__330.txt,0,0.999817575,10,b'0000000000000000',250000
4259,1000000,,noise,,18.391198,,b'FFF517BB0FF0CDE8',-20.0db_10.0sigma_haystacks/2018-03-30_211543__331.txt,0,0.999833568,10,b'0000000000000000',250000
4260,1000000,,noise,,18.519986,,b'FFF54E63505E0875',-20.0db_10.0sigma_haystacks/2018-03-30_211543__332.txt,0,0.999836826,10,b'0000000000000000',250000
4261,1000000,,noise,,18.476079,,b'FFF59C95A4258181',-20.0db_10.0sigma_haystacks/2018-03-30_211543__333.txt,0,0.999841486,10,b'0000000000000000',250000
4262,1000000,,noise,,18.410272,,b'FFF4FA6738A8D5C5',-20.0db_10.0sigma_haystacks/2018-03-30_211543__334.txt,0,0.99983182,10,b'0000000000000000',250000
4263,1000000,,noise,,18.398245,,b'FFF3DCE29C23211F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__335.txt,0,0.999814802,10,b'0000000000000000',250000
4264,1000000,,noise,,18.441358,,b'FFF52A5846C80531',-20.0db_10.0sigma_haystacks/2018-03-30_211543__336.txt,0,0.999834677,10,b'0000000000000000',250000
4265,1000000,,noise,,18.489425,,b'FFF3E3FF97350C43',-20.0db_10.0sigma_haystacks/2018-03-30_211543__337.txt,0,0.999815226,10,b'0000000000000000',250000
4266,1000000,,noise,,18.529207,,b'FFF4D1659A34953F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__338.txt,0,0.999829376,10,b'0000000000000000',250000
4267,1000000,,noise,,18.410453,,b'FFF3CA4908C21206',-20.0db_10.0sigma_haystacks/2018-03-30_211543__339.txt,0,0.999813693,10,b'0000000000000000',250000
4268,1000000,,noise,,18.417277,,b'FFF51517C628F3DB',-20.0db_10.0sigma_haystacks/2018-03-30_211543__34.txt,0,0.999833411,10,b'0000000000000000',250000
4269,1000000,,noise,,18.564071,,b'FFF3C878131642FE',-20.0db_10.0sigma_haystacks/2018-03-30_211543__340.txt,0,0.999813585,10,b'0000000000000000',250000
4270,1000000,,noise,,18.494235,,b'FFF4C7196AAFEFE9',-20.0db_10.0sigma_haystacks/2018-03-30_211543__341.txt,0,0.999828762,10,b'0000000000000000',250000
4271,1000000,,noise,,18.549922,,b'FFF362932FEF4615',-20.0db_10.0sigma_haystacks/2018-03-30_211543__342.txt,0,0.999807511,10,b'0000000000000000',250000
4272,1000000,,noise,,18.483716,,b'FFF42AE7887B0568',-20.0db_10.0sigma_haystacks/2018-03-30_211543__343.txt,0,0.999819452,10,b'0000000000000000',250000
4273,1000000,,noise,,18.371307,,b'FFF51B409772EBAB',-20.0db_10.0sigma_haystacks/2018-03-30_211543__344.txt,0,0.999833778,10,b'0000000000000000',250000
4274,1000000,,noise,,18.494935,,b'FFF47FC266737712',-20.0db_10.0sigma_haystacks/2018-03-30_211543__345.txt,0,0.99982451,10,b'0000000000000000',250000
4275,1000000,,noise,,18.59774,,b'FFF358800F9FB047',-20.0db_10.0sigma_haystacks/2018-03-30_211543__346.txt,0,0.999806911,10,b'0000000000000000',250000
4276,1000000,,noise,,18.448965,,b'FFF48AF4B9580ECF',-20.0db_10.0sigma_haystacks/2018-03-30_211543__347.txt,0,0.999825177,10,b'0000000000000000',250000
4277,1000000,,noise,,18.535618,,b'FFF54A319071CB76',-20.0db_10.0sigma_haystacks/2018-03-30_211543__348.txt,0,0.999836576,10,b'0000000000000000',250000
4278,1000000,,noise,,18.552882,,b'FFF62D357A752201',-20.0db_10.0sigma_haystacks/2018-03-30_211543__349.txt,0,0.999850107,10,b'0000000000000000',250000
4279,1000000,,noise,,18.489961,,b'FFF41EFA0525B338',-20.0db_10.0sigma_haystacks/2018-03-30_211543__35.txt,0,0.999818741,10,b'0000000000000000',250000
4280,1000000,,noise,,18.543122,,b'FFF425045E1B3A2A',-20.0db_10.0sigma_haystacks/2018-03-30_211543__350.txt,0,0.999819101,10,b'0000000000000000',250000
4281,1000000,,noise,,18.545594,,b'FFF41B08C3B49E9C',-20.0db_10.0sigma_haystacks/2018-03-30_211543__351.txt,0,0.999818506,10,b'0000000000000000',250000
4282,1000000,,noise,,18.504057,,b'FFF4C405FDB79D81',-20.0db_10.0sigma_haystacks/2018-03-30_211543__352.txt,0,0.999828578,10,b'0000000000000000',250000
4283,1000000,,noise,,18.438096,,b'FFF449357578EC5D',-20.0db_10.0sigma_haystacks/2018-03-30_211543__353.txt,0,0.999821258,10,b'0000000000000000',250000
4284,1000000,,noise,,18.436929,,b'FFF4F0032FE252F5',-20.0db_10.0sigma_haystacks/2018-03-30_211543__354.txt,0,0.9998312,10,b'0000000000000000',250000
4285,1000000,,noise,,18.430129,,b'FFF50AFFB73E5C8C',-20.0db_10.0sigma_haystacks/2018-03-30_211543__355.txt,0,0.999832809,10,b'0000000000000000',250000
4286,1000000,,noise,,18.408767,,b'FFF48F77B9EC221D',-20.0db_10.0sigma_haystacks/2018-03-30_211543__356.txt,0,0.999825446,10,b'0000000000000000',250000
4287,1000000,,noise,,18.529936,,b'FFF2AA5088C27729',-20.0db_10.0sigma_haystacks/2018-03-30_211543__357.txt,0,0.999796528,10,b'0000000000000000',250000
4288,1000000,,noise,,18.435872,,b'FFF3E25C39CE56C5',-20.0db_10.0sigma_haystacks/2018-03-30_211543__358.txt,0,0.999815128,10,b'0000000000000000',250000
4289,1000000,,noise,,18.392658,,b'FFF43407BE26F3CA',-20.0db_10.0sigma_haystacks/2018-03-30_211543__359.txt,0,0.999819996,10,b'0000000000000000',250000
4290,1000000,,noise,,18.401476,,b'FFF43C1DE56385C0',-20.0db_10.0sigma_haystacks/2018-03-30_211543__36.txt,0,0.999820478,10,b'0000000000000000',250000
4291,1000000,,noise,,18.355965,,b'FFF4274D152E6E65',-20.0db_10.0sigma_haystacks/2018-03-30_211543__360.txt,0,0.999819237,10,b'0000000000000000',250000
4292,1000000,,noise,,18.49481,,b'FFF4E639FB0B3C95',-20.0db_10.0sigma_haystacks/2018-03-30_211543__361.txt,0,0.999830617,10,b'0000000000000000',250000
4293,1000000,,noise,,18.563563,,b'FFF2ED52687A4B78',-20.0db_10.0sigma_haystacks/2018-03-30_211543__362.txt,0,0.999800522,10,b'0000000000000000',250000
4294,1000000,,noise,,18.551726,,b'FFF47B1234B0C356',-20.0db_10.0sigma_haystacks/2018-03-30_211543__363.txt,0,0.99982423,10,b'0000000000000000',250000
4295,1000000,,noise,,18.534343,,b'FFF3C99F3264A845',-20.0db_10.0sigma_haystacks/2018-03-30_211543__364.txt,0,0.999813653,10,b'0000000000000000',250000
4296,1000000,,noise,,18.493814,,b'FFF4652F75FE81BF',-20.0db_10.0sigma_haystacks/2018-03-30_211543__365.txt,0,0.999822926,10,b'0000000000000000',250000
4297,1000000,,noise,,18.509306,,b'FFF49C099E35054F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__366.txt,0,0.999826195,10,b'0000000000000000',250000
4298,1000000,,noise,,18.477323,,b'FFF56C673B17E7CE',-20.0db_10.0sigma_haystacks/2018-03-30_211543__367.txt,0,0.999838615,10,b'0000000000000000',250000
4299,1000000,,noise,,18.473387,,b'FFF4A9E31CB8A616',-20.0db_10.0sigma_haystacks/2018-03-30_211543__368.txt,0,0.999827021,10,b'0000000000000000',250000
4300,1000000,,noise,,18.451514,,b'FFF4E9D09137FC03',-20.0db_10.0sigma_haystacks/2018-03-30_211543__369.txt,0,0.999830831,10,b'0000000000000000',250000
4301,1000000,,noise,,18.466991,,b'FFF41573D7AF61D1',-20.0db_10.0sigma_haystacks/2018-03-30_211543__37.txt,0,0.999818173,10,b'0000000000000000',250000
4302,1000000,,noise,,18.627993,,b'FFF39841967C29EB',-20.0db_10.0sigma_haystacks/2018-03-30_211543__370.txt,0,0.999810711,10,b'0000000000000000',250000
4303,1000000,,noise,,18.462389,,b'FFF4256240B3EF5F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__371.txt,0,0.999819123,10,b'0000000000000000',250000
4304,1000000,,noise,,18.443709,,b'FFF4D5D4AD987061',-20.0db_10.0sigma_haystacks/2018-03-30_211543__372.txt,0,0.99982964,10,b'0000000000000000',250000
4305,1000000,,noise,,18.470241,,b'FFF40B226082BE84',-20.0db_10.0sigma_haystacks/2018-03-30_211543__373.txt,0,0.999817558,10,b'0000000000000000',250000
4306,1000000,,noise,,18.428757,,b'FFF4D841F07B4084',-20.0db_10.0sigma_haystacks/2018-03-30_211543__374.txt,0,0.999829784,10,b'0000000000000000',250000
4307,1000000,,noise,,18.428722,,b'FFF4618E791D199D',-20.0db_10.0sigma_haystacks/2018-03-30_211543__375.txt,0,0.999822709,10,b'0000000000000000',250000
4308,1000000,,noise,,18.488253,,b'FFF50AA33DC260A2',-20.0db_10.0sigma_haystacks/2018-03-30_211543__376.txt,0,0.999832787,10,b'0000000000000000',250000
4309,1000000,,noise,,18.522764,,b'FFF479BA17C5E40C',-20.0db_10.0sigma_haystacks/2018-03-30_211543__377.txt,0,0.99982415,10,b'0000000000000000',250000
4310,1000000,,noise,,18.454775,,b'FFF433E22A7BED47',-20.0db_10.0sigma_haystacks/2018-03-30_211543__378.txt,0,0.999819987,10,b'0000000000000000',250000
4311,1000000,,noise,,18.460032,,b'FFF3DCF1C64ED14E',-20.0db_10.0sigma_haystacks/2018-03-30_211543__379.txt,0,0.999814805,10,b'0000000000000000',250000
4312,1000000,,noise,,18.529932,,b'FFF41EBC9072425A',-20.0db_10.0sigma_haystacks/2018-03-30_211543__38.txt,0,0.999818727,10,b'0000000000000000',250000
4313,1000000,,noise,,18.488733,,b'FFF4698444528EC7',-20.0db_10.0sigma_haystacks/2018-03-30_211543__380.txt,0,0.999823184,10,b'0000000000000000',250000
4314,1000000,,noise,,18.433166,,b'FFF3FDE4352AA4AB',-20.0db_10.0sigma_haystacks/2018-03-30_211543__381.txt,0,0.999816769,10,b'0000000000000000',250000
4315,1000000,,noise,,18.430186,,b'FFF43A983FD42056',-20.0db_10.0sigma_haystacks/2018-03-30_211543__382.txt,0,0.999820387,10,b'0000000000000000',250000
4316,1000000,,noise,,18.385946,,b'FFF4C0B468C8264B',-20.0db_10.0sigma_haystacks/2018-03-30_211543__383.txt,0,0.999828381,10,b'0000000000000000',250000
4317,1000000,,noise,,18.480857,,b'FFF4E833657CEFE0',-20.0db_10.0sigma_haystacks/2018-03-30_211543__384.txt,0,0.999830735,10,b'0000000000000000',250000
4318,1000000,,noise,,18.447928,,b'FFF481541189906A',-20.0db_10.0sigma_haystacks/2018-03-30_211543__385.txt,0,0.999824603,10,b'0000000000000000',250000
4319,1000000,,noise,,18.497349,,b'FFF4F823899B6436',-20.0db_10.0sigma_haystacks/2018-03-30_211543__386.txt,0,0.999831685,10,b'0000000000000000',250000
4320,1000000,,noise,,18.452806,,b'FFF512B9BA808E52',-20.0db_10.0sigma_haystacks/2018-03-30_211543__387.txt,0,0.999833269,10,b'0000000000000000',250000
4321,1000000,,noise,,18.407475,,b'FFF3A40FF0DC9EBF',-20.0db_10.0sigma_haystacks/2018-03-30_211543__388.txt,0,0.999811415,10,b'0000000000000000',250000
4322,1000000,,noise,,18.504137,,b'FFF4C1293525FC0F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__389.txt,0,0.999828408,10,b'0000000000000000',250000
4323,1000000,,noise,,18.546251,,b'FFF4057584FA9DCA',-20.0db_10.0sigma_haystacks/2018-03-30_211543__39.txt,0,0.99981722,10,b'0000000000000000',250000
4324,1000000,,noise,,18.527334,,b'FFF41C86D49A419B',-20.0db_10.0sigma_haystacks/2018-03-30_211543__390.txt,0,0.999818595,10,b'0000000000000000',250000
4325,1000000,,noise,,18.469173,,b'FFF4488F4479DBD4',-20.0db_10.0sigma_haystacks/2018-03-30_211543__391.txt,0,0.999821219,10,b'0000000000000000',250000
4326,1000000,,noise,,18.500298,,b'FFF5E6BDBDAA8E6C',-20.0db_10.0sigma_haystacks/2018-03-30_211543__392.txt,0,0.999845907,10,b'0000000000000000',250000
4327,1000000,,noise,,18.542903,,b'FFF444DDA69D7F96',-20.0db_10.0sigma_haystacks/2018-03-30_211543__393.txt,0,0.999820999,10,b'0000000000000000',250000
4328,1000000,,noise,,18.510664,,b'FFF510C964CC0B4D',-20.0db_10.0sigma_haystacks/2018-03-30_211543__394.txt,0,0.999833154,10,b'0000000000000000',250000
4329,1000000,,noise,,18.529845,,b'FFF3FB7068E590AE',-20.0db_10.0sigma_haystacks/2018-03-30_211543__395.txt,0,0.999816623,10,b'0000000000000000',250000
4330,1000000,,noise,,18.406219,,b'FFF3C75EF7532893',-20.0db_10.0sigma_haystacks/2018-03-30_211543__396.txt,0,0.999813519,10,b'0000000000000000',250000
4331,1000000,,noise,,18.40411,,b'FFF2E592E4394E49',-20.0db_10.0sigma_haystacks/2018-03-30_211543__397.txt,0,0.999800061,10,b'0000000000000000',250000
4332,1000000,,noise,,18.436342,,b'FFF5201FBF176141',-20.0db_10.0sigma_haystacks/2018-03-30_211543__398.txt,0,0.999834068,10,b'0000000000000000',250000
4333,1000000,,noise,,18.406572,,b'FFF3B7372189CBDF',-20.0db_10.0sigma_haystacks/2018-03-30_211543__399.txt,0,0.999812556,10,b'0000000000000000',250000
4334,1000000,,noise,,18.411962,,b'FFF4136EC5097D79',-20.0db_10.0sigma_haystacks/2018-03-30_211543__4.txt,0,0.999818053,10,b'0000000000000000',250000
4335,1000000,,noise,,18.481678,,b'FFF4851E27B55ABC',-20.0db_10.0sigma_haystacks/2018-03-30_211543__40.txt,0,0.999824829,10,b'0000000000000000',250000
4336,1000000,,noise,,18.4301,,b'FFF4CB8623CC491C',-20.0db_10.0sigma_haystacks/2018-03-30_211543__400.txt,0,0.999829026,10,b'0000000000000000',250000
4337,1000000,,noise,,18.530724,,b'FFF4BA38442DCF17',-20.0db_10.0sigma_haystacks/2018-03-30_211543__401.txt,0,0.999827994,10,b'0000000000000000',250000
4338,1000000,,noise,,18.500455,,b'FFF4A57409BABBF0',-20.0db_10.0sigma_haystacks/2018-03-30_211543__402.txt,0,0.999826756,10,b'0000000000000000',250000
4339,1000000,,noise,,18.559531,,b'FFF418FDAAE840C8',-20.0db_10.0sigma_haystacks/2018-03-30_211543__403.txt,0,0.999818384,10,b'0000000000000000',250000
4340,1000000,,noise,,18.484799,,b'FFF49D26ED879566',-20.0db_10.0sigma_haystacks/2018-03-30_211543__404.txt,0,0.999826262,10,b'0000000000000000',250000
4341,1000000,,noise,,18.474299,,b'FFF49EDD2FFC9D7B',-20.0db_10.0sigma_haystacks/2018-03-30_211543__405.txt,0,0.999826364,10,b'0000000000000000',250000
4342,1000000,,noise,,18.494808,,b'FFF47689D4DE7EC5',-20.0db_10.0sigma_haystacks/2018-03-30_211543__406.txt,0,0.99982396,10,b'0000000000000000',250000
4343,1000000,,noise,,18.446916,,b'FFF51C03D7E66F0F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__407.txt,0,0.999833823,10,b'0000000000000000',250000
4344,1000000,,noise,,18.435317,,b'FFF5559FD0E8A276',-20.0db_10.0sigma_haystacks/2018-03-30_211543__408.txt,0,0.999837257,10,b'0000000000000000',250000
4345,1000000,,noise,,18.346692,,b'FFF3CB85DED2CBD4',-20.0db_10.0sigma_haystacks/2018-03-30_211543__409.txt,0,0.999813767,10,b'0000000000000000',250000
4346,1000000,,noise,,18.439249,,b'FFF3F527FAB2C2C0',-20.0db_10.0sigma_haystacks/2018-03-30_211543__41.txt,0,0.999816248,10,b'0000000000000000',250000
4347,1000000,,noise,,18.48296,,b'FFF487DD56F8439E',-20.0db_10.0sigma_haystacks/2018-03-30_211543__410.txt,0,0.999824993,10,b'0000000000000000',250000
4348,1000000,,noise,,18.532892,,b'FFF527A60E1FBA7A',-20.0db_10.0sigma_haystacks/2018-03-30_211543__411.txt,0,0.999834517,10,b'0000000000000000',250000
4349,1000000,,noise,,18.449957,,b'FFF3A4D58B3F3561',-20.0db_10.0sigma_haystacks/2018-03-30_211543__412.txt,0,0.999811461,10,b'0000000000000000',250000
4350,1000000,,noise,,18.456632,,b'FFF3C3E9789AAD35',-20.0db_10.0sigma_haystacks/2018-03-30_211543__413.txt,0,0.999813313,10,b'0000000000000000',250000
4351,1000000,,noise,,18.464698,,b'FFF33C5011D00AC1',-20.0db_10.0sigma_haystacks/2018-03-30_211543__414.txt,0,0.999805231,10,b'0000000000000000',250000
4352,1000000,,noise,,18.458355,,b'FFF41E3CFD018642',-20.0db_10.0sigma_haystacks/2018-03-30_211543__415.txt,0,0.999818697,10,b'0000000000000000',250000
4353,1000000,,noise,,18.431613,,b'FFF4E52A5D0A7AC8',-20.0db_10.0sigma_haystacks/2018-03-30_211543__416.txt,0,0.999830554,10,b'0000000000000000',250000
4354,1000000,,noise,,18.504367,,b'FFF48594B77626FF',-20.0db_10.0sigma_haystacks/2018-03-30_211543__417.txt,0,0.999824857,10,b'0000000000000000',250000
4355,1000000,,noise,,18.561851,,b'FFF4AF955E90778F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__418.txt,0,0.99982736,10,b'0000000000000000',250000
4356,1000000,,noise,,18.476217,,b'FFF3F28F8EBA94CB',-20.0db_10.0sigma_haystacks/2018-03-30_211543__419.txt,0,0.999816093,10,b'0000000000000000',250000
4357,1000000,,noise,,18.482851,,b'FFF48FF0A7A87E23',-20.0db_10.0sigma_haystacks/2018-03-30_211543__42.txt,0,0.999825474,10,b'0000000000000000',250000
4358,1000000,,noise,,18.537536,,b'FFF47BF38499B380',-20.0db_10.0sigma_haystacks/2018-03-30_211543__420.txt,0,0.999824283,10,b'0000000000000000',250000
4359,1000000,,noise,,18.474975,,b'FFF414BA881B8D36',-20.0db_10.0sigma_haystacks/2018-03-30_211543__421.txt,0,0.99981813,10,b'0000000000000000',250000
4360,1000000,,noise,,18.512301,,b'FFF486E031168983',-20.0db_10.0sigma_haystacks/2018-03-30_211543__422.txt,0,0.999824934,10,b'0000000000000000',250000
4361,1000000,,noise,,18.492179,,b'FFF51DDD607AAF38',-20.0db_10.0sigma_haystacks/2018-03-30_211543__423.txt,0,0.999833933,10,b'0000000000000000',250000
4362,1000000,,noise,,18.413852,,b'FFF2B35278ADA271',-20.0db_10.0sigma_haystacks/2018-03-30_211543__424.txt,0,0.999797065,10,b'0000000000000000',250000
4363,1000000,,noise,,18.460692,,b'FFF3B3C08F91DAB5',-20.0db_10.0sigma_haystacks/2018-03-30_211543__425.txt,0,0.99981235,10,b'0000000000000000',250000
4364,1000000,,noise,,18.584898,,b'FFF51E6E8B7D7B4B',-20.0db_10.0sigma_haystacks/2018-03-30_211543__426.txt,0,0.999833967,10,b'0000000000000000',250000
4365,1000000,,noise,,18.482745,,b'FFF464913B8514E2',-20.0db_10.0sigma_haystacks/2018-03-30_211543__427.txt,0,0.999822889,10,b'0000000000000000',250000
4366,1000000,,noise,,18.443156,,b'FFF4844A61F51F9B',-20.0db_10.0sigma_haystacks/2018-03-30_211543__428.txt,0,0.99982478,10,b'0000000000000000',250000
4367,1000000,,noise,,18.456045,,b'FFF35A7F91DD3D68',-20.0db_10.0sigma_haystacks/2018-03-30_211543__429.txt,0,0.99980703,10,b'0000000000000000',250000
4368,1000000,,noise,,18.597342,,b'FFF4669AFB1D28A6',-20.0db_10.0sigma_haystacks/2018-03-30_211543__43.txt,0,0.99982301,10,b'0000000000000000',250000
4369,1000000,,noise,,18.564288,,b'FFF5972BFB0054E3',-20.0db_10.0sigma_haystacks/2018-03-30_211543__430.txt,0,0.999841164,10,b'0000000000000000',250000
4370,1000000,,noise,,18.44286,,b'FFF5432FCFF244C8',-20.0db_10.0sigma_haystacks/2018-03-30_211543__431.txt,0,0.999836158,10,b'0000000000000000',250000
4371,1000000,,noise,,18.458983,,b'FFF41C567816528E',-20.0db_10.0sigma_haystacks/2018-03-30_211543__432.txt,0,0.999818584,10,b'0000000000000000',250000
4372,1000000,,noise,,18.451492,,b'FFF5A562385883A3',-20.0db_10.0sigma_haystacks/2018-03-30_211543__433.txt,0,0.999842011,10,b'0000000000000000',250000
4373,1000000,,noise,,18.558534,,b'FFF4C8ADE856CF05',-20.0db_10.0sigma_haystacks/2018-03-30_211543__434.txt,0,0.999828856,10,b'0000000000000000',250000
4374,1000000,,noise,,18.562895,,b'FFF503F16A01BFB0',-20.0db_10.0sigma_haystacks/2018-03-30_211543__435.txt,0,0.999832388,10,b'0000000000000000',250000
4375,1000000,,noise,,18.517919,,b'FFF425E6E990D325',-20.0db_10.0sigma_haystacks/2018-03-30_211543__436.txt,0,0.999819154,10,b'0000000000000000',250000
4376,1000000,,noise,,18.574412,,b'FFF38C18B6E39E0F',-20.0db_10.0sigma_haystacks/2018-03-30_211543__437.txt,0,0.999809986,10,b'0000000000000000',250000
4377,1000000,,noise,,18.525398,,b'FFF517C7DDD80755',-20.0db_10.0sigma_haystacks/2018-03-30_211543__438.txt,0,0.999833571,10,b'0000000000000000',250000
4378,1000000,,noise,,18.503398,,b'FFF3BDFC0EF1C0A2',-20.0db_10.0sigma_haystacks/2018-03-30_211543__439.txt,0,0.99981296,10,b'0000000000000000',250000
4379,1000000,,noise,,18.557645,,b'FFF44609183AE0DD',-20.0db_10.0sigma_haystacks/2018-03-30_211543__44.txt,0,0.999821069,10,b'0000000000000000',250000
4380,1000000,,noise,,18.497057,,b'FFF492DE5267B840',-20.0db_10.0sigma_haystacks/2018-03-30_211543__440.txt,0,0.999825649,10,b'0000000000000000',250000
4381,1000000,,noise,,18.384204,,b'FFF44B5F17C01D33',-20.0db_10.0sigma_haystacks/2018-03-30_211543__441.txt,0,0.999821387,10,b'0000000000000000',250000
4382,1000000,,noise,,18.439442,,b'FFF35E717F5B1D30',-20.0db_10.0sigma_haystacks/2018-03-30_211543__442.txt,0,0.999807265,10,b'0000000000000000',250000
4383,1000000,,noise,,18.395372,,b'FFF362AC02AAC624',-20.0db_10.0sigma_haystacks/2018-03-30_211543__443.txt,0,0.999807517,10,b'0000000000000000',250000
4384,1000000,,noise,,18.475287,,b'FFF5D5BEB500F138',-20.0db_10.0sigma_haystacks/2018-03-30_211543__444.txt,0,0.999844894,10,b'0000000000000000',250000
4385,1000000,,noise,,18.425702,,b'FFF5C403CC1309C8',-20.0db_10.0sigma_haystacks/2018-03-30_211543__445.txt,0,0.999843837,10,b'0000000000000000',250000
4386,1000000,,noise,,18.418058,,b'FFF49398186D8257',-20.0db_10.0sigma_haystacks/2018-03-30_211543__446.txt,0,0.999825692,10,b'0000000000000000',250000
4387,1000000,,noise,,18.525805,,b'FFF5572F457C2C57',-20.0db_10.0sigma_haystacks/2018-03-30_211543__447.txt,0,0.99983735,10,b'0000000000000000',250000
4388,1000000,,noise,,18.463766,,b'FFF4F5EC1B132406',-20.0db_10.0sigma_haystacks/2018-03-30_211543__448.txt,0,0.999831553,10,b'0000000000000000',250000
4389,1000000,,noise,,18.573301,,b'FFF2F181E348A79B',-20.0db_10.0sigma_haystacks/2018-03-30_211543__449.txt,0,0.999800772,10,b'0000000000000000',250000
4390,1000000,,noise,,18.526112,,b'FFF395EFA4D64EDA',-20.0db_10.0sigma_haystacks/2018-03-30_211543__45.txt,0,0.999810573,10,b'0000000000000000',250000
4391,1000000,,noise,,18.540824,,b'FFF52F632E24CD59',-20.0db_10.0sigma_haystacks/2018-03-30_211543__450.txt,0,0.999834978,10,b'0000000000000000',250000
4392,1000000,,noise,,18.519399,,b'FFF463A97B5A45E2',-20.0db_10.0sigma_haystacks/2018-03-30_211543__451.txt,0,0.999822835,10,b'0000000000000000',250000
4393,1000000,,noise,,18.425844,,b'FFF4CB3DD0C39200',-20.0db_10.0sigma_haystacks/2018-03-30_211543__452.txt,0,0.999829009,10,b'0000000000000000',250000
4394,1000000,,noise,,18.479927,,b'FFF4A42007D2C752',-20.0db_10.0sigma_haystacks/2018-03-30_211543__453.txt,0,0.999826677,10,b'0000000000000000',250000
4395,1000000,,noise,,18.506426,,b'FFF2CEE10D863B67',-20.0db_10.0sigma_haystacks/2018-03-30_211543__454.txt,0,0.999798708,10,b'0000000000000000',250000
4396,1000000,,noise,,18.536332,,b'FFF57B2EAFB3A670',-20.0db_10.0sigma_haystacks/2018-03-30_211543__455.txt,0,0.999839496,10,b'0000000000000000',250000
4397,1000000,,noise,,18.541977,,b'FFF33E65FB8EEA60',-20.0db_10.0sigma_haystacks/2018-03-30_211543__456.txt,0,0.999805355,10,b'0000000000000000',250000
4398,1000000,,noise,,18.447592,,b'FFF4FD2DC0B239C4',-20.0db_10.0sigma_haystacks/2018-03-30_211543__457.txt,0,0.999831985,10,b'0000000000000000',250000
