,HstackSize,NeedleSize,NeedleType,StartSam,avg_energy,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
80,1000000,250000.0,sine,205136.0,18.428222,-20.0,b'FFD2AA98CC089213',sweepsize_test/2018-04-16_154123__81.txt,10.0,b'0000000000000000',0.999308264068562,0,1024
81,1000000,250000.0,sine,604765.0,18.468335999999997,-20.0,b'FFD209A08BA3E293',sweepsize_test/2018-04-16_154123__82.txt,10.0,b'0000000000000000',0.9992986695248328,0,1024
82,1000000,250000.0,sine,107553.0,18.408573,-20.0,b'FFD1E836227BBC53',sweepsize_test/2018-04-16_154123__83.txt,10.0,b'0000000000000000',0.9992966777958676,0,1024
83,1000000,250000.0,sine,597045.0,18.415947,-20.0,b'FFD233E196500D92',sweepsize_test/2018-04-16_154123__84.txt,10.0,b'0000000000000000',0.9993011880636121,0,1024
84,1000000,250000.0,sine,528131.0,18.484178,-20.0,b'FFD16811C9D07B9B',sweepsize_test/2018-04-16_154123__85.txt,10.0,b'0000000000000000',0.9992890399387891,0,1024
85,1000000,250000.0,sine,234934.0,18.502572,-20.0,b'FFD1CF903D0B9D73',sweepsize_test/2018-04-16_154123__86.txt,10.0,b'0000000000000000',0.9992952086586642,0,1024
86,1000000,250000.0,sine,263521.0,18.501376,-20.0,b'FFD21730AEE5630D',sweepsize_test/2018-04-16_154123__87.txt,10.0,b'0000000000000000',0.9992994779448928,0,1024
87,1000000,250000.0,sine,555614.0,18.432066,-20.0,b'FFD1DB1CF56D6FAC',sweepsize_test/2018-04-16_154123__88.txt,10.0,b'0000000000000000',0.9992958970737412,0,1024
88,1000000,250000.0,sine,284662.0,18.443216,-20.0,b'FFD2E5A3F030BC58',sweepsize_test/2018-04-16_154123__89.txt,10.0,b'0000000000000000',0.9993117833366254,0,1024
89,1000000,250000.0,sine,676052.0,18.439741,-20.0,b'FFD22DC1F154ED42',sweepsize_test/2018-04-16_154123__9.txt,10.0,b'0000000000000000',0.999300823067944,0,1024
90,1000000,250000.0,sine,337393.0,18.456332,-20.0,b'FFD26F600ED695EB',sweepsize_test/2018-04-16_154123__90.txt,10.0,b'0000000000000000',0.9993047341839322,0,1024
91,1000000,250000.0,sine,406694.0,18.471383,-20.0,b'FFD1C2004B6B5844',sweepsize_test/2018-04-16_154123__91.txt,10.0,b'0000000000000000',0.9992944002837424,0,1024
92,1000000,250000.0,sine,541007.0,18.452162,-20.0,b'FFD20BE8905BFBF6',sweepsize_test/2018-04-16_154123__92.txt,10.0,b'0000000000000000',0.9992988055022208,0,1024
93,1000000,250000.0,sine,658299.0,18.465698,-20.0,b'FFD1E7CD407912EA',sweepsize_test/2018-04-16_154123__93.txt,10.0,b'0000000000000000',0.9992966533759252,0,1024
94,1000000,250000.0,sine,475489.0,18.489627,-20.0,b'FFD24EFFE9ADF542',sweepsize_test/2018-04-16_154123__94.txt,10.0,b'0000000000000000',0.9993028044497622,0,1024
95,1000000,250000.0,sine,604567.0,18.368296,-20.0,b'FFD1CF6F2A7C34E2',sweepsize_test/2018-04-16_154123__95.txt,10.0,b'0000000000000000',0.9992952009583724,0,1024
96,1000000,250000.0,sine,386917.0,18.538897,-20.0,b'FFD1A8F13359EFB8',sweepsize_test/2018-04-16_154123__96.txt,10.0,b'0000000000000000',0.9992929066532736,0,1024
97,1000000,250000.0,sine,312254.0,18.412575,-20.0,b'FFD28EEC670D573A',sweepsize_test/2018-04-16_154123__97.txt,10.0,b'0000000000000000',0.9993066146044404,0,1024
98,1000000,250000.0,sine,741239.0,18.431402,-20.0,b'FFD297D3792ACC8D',sweepsize_test/2018-04-16_154123__98.txt,10.0,b'0000000000000000',0.9993071452419529,0,1024
99,1000000,250000.0,sine,226155.0,18.416106,-20.0,b'FFD09C87F154AE81',sweepsize_test/2018-04-16_154123__99.txt,10.0,b'0000000000000000',0.9992769081012108,0,1024
100,1000000,250000.0,sine,419249.0,18.364960999999997,-10.0,b'FFD128CB642780BE',sweepsize_test/2018-04-16_154139__0.txt,10.0,b'0000000000000000',0.9992852684555641,0,1024
101,1000000,250000.0,sine,16196.0,18.476208,-10.0,b'FFD2694FF8549CC1',sweepsize_test/2018-04-16_154139__1.txt,10.0,b'0000000000000000',0.9993043728103026,0,1024
102,1000000,250000.0,sine,695704.0,18.354981,-10.0,b'FFD186C6D0C3BABB',sweepsize_test/2018-04-16_154139__10.txt,10.0,b'0000000000000000',0.9992908702268,0,1024
103,1000000,250000.0,sine,282952.0,18.464785,-10.0,b'FFD1A9DED379AB98',sweepsize_test/2018-04-16_154139__11.txt,10.0,b'0000000000000000',0.999292961979768,0,1024
104,1000000,250000.0,sine,442911.0,18.341423000000002,-10.0,b'FFD2B8AE953228AA',sweepsize_test/2018-04-16_154139__12.txt,10.0,b'0000000000000000',0.9993091036059886,0,1024
105,1000000,250000.0,sine,528338.0,18.431988,-10.0,b'FFD2B939A1434826',sweepsize_test/2018-04-16_154139__13.txt,10.0,b'0000000000000000',0.9993091359804228,0,1024
106,1000000,250000.0,sine,238907.0,18.396561,-10.0,b'FFD1D544E3B9EFB1',sweepsize_test/2018-04-16_154139__14.txt,10.0,b'0000000000000000',0.9992955487429992,0,1024
107,1000000,250000.0,sine,178147.0,18.403307,-10.0,b'FFD2561E456A03DD',sweepsize_test/2018-04-16_154139__15.txt,10.0,b'0000000000000000',0.9993032287506268,0,1024
108,1000000,250000.0,sine,522898.0,18.463969,-10.0,b'FFD1B9053D230319',sweepsize_test/2018-04-16_154139__16.txt,10.0,b'0000000000000000',0.9992938649931028,0,1024
109,1000000,250000.0,sine,457681.0,18.364006,-10.0,b'FFD2E3071A541513',sweepsize_test/2018-04-16_154139__17.txt,10.0,b'0000000000000000',0.9993116276112493,0,1024
110,1000000,250000.0,sine,487171.0,18.443955,-10.0,b'FFD2DDD2FFE56621',sweepsize_test/2018-04-16_154139__18.txt,10.0,b'0000000000000000',0.9993113174567916,0,1024
111,1000000,250000.0,sine,393452.0,18.449635,-10.0,b'FFD259A4C2F8E513',sweepsize_test/2018-04-16_154139__19.txt,10.0,b'0000000000000000',0.9993034388780618,0,1024
112,1000000,250000.0,sine,282847.0,18.53334,-10.0,b'FFD24AF5E74BDA64',sweepsize_test/2018-04-16_154139__2.txt,10.0,b'0000000000000000',0.9993025637007088,0,1024
113,1000000,250000.0,sine,253930.0,18.396496,-10.0,b'FFD26F1015C7DFA6',sweepsize_test/2018-04-16_154139__20.txt,10.0,b'0000000000000000',0.9993047155637949,0,1024
114,1000000,250000.0,sine,56009.0,18.486067000000002,-10.0,b'FFD0C3626EF2839E',sweepsize_test/2018-04-16_154139__21.txt,10.0,b'0000000000000000',0.9992792239490402,0,1024
115,1000000,250000.0,sine,267421.0,18.427131,-10.0,b'FFD197BD1E088FB2',sweepsize_test/2018-04-16_154139__22.txt,10.0,b'0000000000000000',0.9992918812477304,0,1024
116,1000000,250000.0,sine,457002.0,18.493225,-10.0,b'FFD28C03BF88D397',sweepsize_test/2018-04-16_154139__23.txt,10.0,b'0000000000000000',0.999306441226085,0,1024
117,1000000,250000.0,sine,346157.0,18.511983999999998,-10.0,b'FFD17A50BCD959EA',sweepsize_test/2018-04-16_154139__24.txt,10.0,b'0000000000000000',0.9992901274789338,0,1024
118,1000000,250000.0,sine,60622.0,18.383359,-10.0,b'FFD1D1C1C208FAE9',sweepsize_test/2018-04-16_154139__25.txt,10.0,b'0000000000000000',0.9992953393976086,0,1024
119,1000000,250000.0,sine,426490.0,18.379182,-10.0,b'FFD1B7DB933DD9AE',sweepsize_test/2018-04-16_154139__26.txt,10.0,b'0000000000000000',0.9992937956878828,0,1024
120,1000000,250000.0,sine,303796.0,18.354793,-10.0,b'FFD20C51F49E6DFE',sweepsize_test/2018-04-16_154139__27.txt,10.0,b'0000000000000000',0.999298830040624,0,1024
121,1000000,250000.0,sine,391161.0,18.370355,-10.0,b'FFD208BC449D0D50',sweepsize_test/2018-04-16_154139__28.txt,10.0,b'0000000000000000',0.9992986163748478,0,1024
122,1000000,250000.0,sine,704095.0,18.384919,-10.0,b'FFD23B981FE5DC3D',sweepsize_test/2018-04-16_154139__29.txt,10.0,b'0000000000000000',0.9993016477964356,0,1024
123,1000000,250000.0,sine,86947.0,18.43171,-10.0,b'FFD2055DBE3E7EFA',sweepsize_test/2018-04-16_154139__3.txt,10.0,b'0000000000000000',0.9992984155526248,0,1024
124,1000000,250000.0,sine,695562.0,18.479460999999997,-10.0,b'FFD2618145C13031',sweepsize_test/2018-04-16_154139__30.txt,10.0,b'0000000000000000',0.9993039074522628,0,1024
125,1000000,250000.0,sine,227662.0,18.454573999999997,-10.0,b'FFD24D031825C4E0',sweepsize_test/2018-04-16_154139__31.txt,10.0,b'0000000000000000',0.9993026859812268,0,1024
126,1000000,250000.0,sine,139813.0,18.350348,-10.0,b'FFD2362743E18A97',sweepsize_test/2018-04-16_154139__32.txt,10.0,b'0000000000000000',0.9993013234960754,0,1024
127,1000000,250000.0,sine,141912.0,18.454388,-10.0,b'FFD2481431017ACC',sweepsize_test/2018-04-16_154139__33.txt,10.0,b'0000000000000000',0.9993023919387322,0,1024
128,1000000,250000.0,sine,227547.0,18.453459,-10.0,b'FFCFE56BF3E22991',sweepsize_test/2018-04-16_154139__34.txt,10.0,b'0000000000000000',0.9992659939342806,0,1024
129,1000000,250000.0,sine,641764.0,18.371814999999998,-10.0,b'FFD23F8608EB3F0A',sweepsize_test/2018-04-16_154139__35.txt,10.0,b'0000000000000000',0.9993018820031638,0,1024
130,1000000,250000.0,sine,175169.0,18.509124,-10.0,b'FFD2139A9A2B9800',sweepsize_test/2018-04-16_154139__36.txt,10.0,b'0000000000000000',0.999299264187512,0,1024
131,1000000,250000.0,sine,418708.0,18.405261,-10.0,b'FFD2BF00B2E9600E',sweepsize_test/2018-04-16_154139__37.txt,10.0,b'0000000000000000',0.9993094803529964,0,1024
132,1000000,250000.0,sine,253604.0,18.398751,-10.0,b'FFD1F5F13DE50493',sweepsize_test/2018-04-16_154139__38.txt,10.0,b'0000000000000000',0.9992974962205105,0,1024
133,1000000,250000.0,sine,400876.0,18.453492999999998,-10.0,b'FFD17D98CD05893B',sweepsize_test/2018-04-16_154139__39.txt,10.0,b'0000000000000000',0.9992903230713832,0,1024
134,1000000,250000.0,sine,440905.0,18.374108,-10.0,b'FFD1A7B78E1EBD89',sweepsize_test/2018-04-16_154139__4.txt,10.0,b'0000000000000000',0.9992928336270052,0,1024
135,1000000,250000.0,sine,738423.0,18.391068,-10.0,b'FFD115DAEDF1BF7B',sweepsize_test/2018-04-16_154139__40.txt,10.0,b'0000000000000000',0.9992841395850922,0,1024
136,1000000,250000.0,sine,648530.0,18.361468,-10.0,b'FFD2934967BBA592',sweepsize_test/2018-04-16_154139__41.txt,10.0,b'0000000000000000',0.9993068746768886,0,1024
137,1000000,250000.0,sine,716933.0,18.459898000000006,-10.0,b'FFD12B2FD9A23EC4',sweepsize_test/2018-04-16_154139__42.txt,10.0,b'0000000000000000',0.9992854110547648,0,1024
138,1000000,250000.0,sine,264728.0,18.458698000000002,-10.0,b'FFD1C48FFFF313F6',sweepsize_test/2018-04-16_154139__43.txt,10.0,b'0000000000000000',0.9992945529520052,0,1024
139,1000000,250000.0,sine,195616.0,18.467559,-10.0,b'FFD1C974532B1517',sweepsize_test/2018-04-16_154139__44.txt,10.0,b'0000000000000000',0.9992948445316582,0,1024
140,1000000,250000.0,sine,332692.0,18.264926000000006,-10.0,b'FFD1F77C14C88E7E',sweepsize_test/2018-04-16_154139__45.txt,10.0,b'0000000000000000',0.9992975881512244,0,1024
141,1000000,250000.0,sine,492048.0,18.585817000000002,-10.0,b'FFD392D374C2C203',sweepsize_test/2018-04-16_154139__46.txt,10.0,b'0000000000000000',0.9993221060037838,0,1024
142,1000000,250000.0,sine,387303.0,18.383116,-10.0,b'FFD1CB8F1F60225E',sweepsize_test/2018-04-16_154139__47.txt,10.0,b'0000000000000000',0.9992949699802698,0,1024
143,1000000,250000.0,sine,180376.0,18.510914,-10.0,b'FFD179CB8DFBDED2',sweepsize_test/2018-04-16_154139__48.txt,10.0,b'0000000000000000',0.9992900964698346,0,1024
